"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","GWH_07","GWH_08","X","Y"
"207","2008","1112074","역촌동","93.387408","93.682765","192257.079","456168.681"
"209","2008","1113062","홍제1동","55.548676","56.28132","195137.384","453376.84"
"214","2008","1113069","남가좌1동","42.609737","37.971863","193035.399","453214.575"
"212","2008","1113066","홍은1동","50.69938","51.398351","194007.799","454145.077"
"265","2008","1114066","서교동","268.16259","290.530882","191918.028","449745.153"
"266","2008","1114069","망원1동","51.942734","53.124791","191227.788","450300.486"
"234","2008","1114077","공덕동","127.471271","129.049927","195842.6","450098.811"
"235","2008","1114078","아현동","98.79742","93.903146","189063.006","447513.022"
"267","2008","1114070","망원2동","46.975675","47.820065","190783.78","450807.413"
"225","2008","1112065","신사1동","53.720724","54.387844","191899.431","455391.762"
"226","2008","1112066","신사2동","37.829578","38.655474","191764.849","454873.274"
"227","2008","1112067","증산동","45.536308","47.41698","191676.32","453692.664"
"228","2008","1112068","수색동","46.796878","46.981828","190574.541","454118.617"
"230","2008","1114073","성산2동","119.285884","121.571679","191519.126","452020.591"
"231","2008","1114074","상암동","157.097659","233.622073","189425.035","452579.793"
"251","2008","1116052","등촌1동","97.621055","100.65776","187614.866","450736.139"
"202","2008","1117065","개봉3동","46.033435","46.748013","187077.766","443005.636"
"203","2008","1118055","독산4동","50.697494","51.491351","191598.74","441103.512"
"205","2008","1112072","불광2동","62.816104","63.956527","193843.669","458298.301"
"206","2008","1112073","응암3동","65.34452","67.699009","192769.324","454495.433"
"213","2008","1113068","홍은2동","85.537156","87.819454","192567.757","452446.02"
"215","2008","1113070","남가좌2동","67.114152","68.947417","191911.704","452899.085"
"244","2008","1115063","신월7동","54.570018","55.359121","185086.826","446396.563"
"246","2008","1115066","신정3동","103.373125","108.342544","185985.72","445764.92"
"286","2008","1117061","고척1동","224.865278","223.021012","187923.372","444559.681"
"287","2008","1117062","고척2동","59.729832","61.589036","187142.57","445073.03"
"289","2008","1117067","오류1동","60.3601","62.338876","186068.718","444175.664"
"237","2008","1115053","목3동","53.607144","55.224481","188197.848","449543.118"
"240","2008","1115059","신월3동","38.918728","40.666991","184818.062","448137.54"
"242","2008","1115061","신월5동","37.776228","38.866633","184974.596","449093.566"
"248","2008","1115070","신정7동","72.072451","74.561674","188040.116","445718.298"
"252","2008","1116053","등촌2동","45.606554","46.622822","187577.122","449484.762"
"290","2008","1117068","오류2동","67.127326","67.831268","185378.999","442796.642"
"291","2008","1117069","수궁동","62.940892","67.097431","184558.927","444384.536"
"254","2008","1116055","화곡본동","66.758945","68.446378","186585.394","449237.025"
"256","2008","1116058","화곡3동","55.221105","55.880596","187460.937","448498.948"
"257","2008","1116059","화곡4동","54.776882","56.022744","186848.882","450242.617"
"277","2008","1117054","구로3동","306.773709","328.650016","190695.281","442874.969"
"278","2008","1117055","구로4동","69.204983","70.4285","190250.108","443543.764"
"280","2008","1117071","구로2동","195.217486","202.939295","189244.268","444144.064"
"281","2008","1117072","개봉1동","86.427846","88.29635","186823.825","444589.251"
"282","2008","1118051","가산동","547.700436","571.652817","189834.834","441806.83"
"283","2008","1118052","독산1동","243.05191","245.081038","190457.656","440673.949"
"243","2008","1115062","신월6동","28.442686","29.105478","186010.578","446353.6"
"320","2008","1120055","상도3동","51.246679","52.724493","194251.717","444227.442"
"321","2008","1120056","상도4동","53.357753","54.075933","194705.213","444247.615"
"324","2008","1118059","시흥3동","50.562222","50.521774","191747.068","437916.657"
"304","2008","1119062","양평2동","185.888596","185.371236","190692.367","448915.681"
"316","2008","1119076","문래동","225.250881","240.667031","190430.571","446242.902"
"325","2008","1118060","시흥4동","38.890862","39.81666","191967.17","440019.112"
"332","2008","1120066","사당4동","27.529684","28.014563","197746.612","444321.265"
"311","2008","1119071","대림2동","53.125673","56.349638","191572.632","443762.007"
"322","2008","1118057","시흥1동","119.654957","119.542269","191120.599","439328.644"
"292","2008","1117070","가리봉동","44.60397","46.063641","190112.471","442613.672"
"294","2008","1121065","신원동","39.847821","41.182472","193520.82","442191.517"
"295","2008","1121081","난곡동","51.527064","50.931373","192971.616","441212.867"
"297","2008","1122062","방배1동","70.275494","70.368563","199637.863","442845.689"
"299","2008","1123054","압구정1동","130.655621","133.605558","203181.696","446188.395"
"300","2008","1123060","대치1동","83.873355","88.578803","205236.16","443760.327"
"269","2008","1114072","성산1동","51.872829","53.369847","192119.502","451429.174"
"270","2008","1116067","발산1동","89.48043","106.155102","184607.027","450101.154"
"340","2008","1121064","서원동","76.263305","78.633605","194525.99","441596.917"
"344","2008","1121071","난향동","13.518065","14.025424","191776.175","442659.461"
"352","2008","1122051","서초1동","241.625801","251.424493","202461.729","443293.446"
"353","2008","1122052","서초2동","255.990183","291.971351","200863.446","442912.533"
"410","2008","1122065","방배4동","97.360452","100.155093","199244.368","443372.06"
"369","2008","1123057","청담2동","144.192096","148.0812","203952.789","447006.484"
"275","2008","1116074","우장산동","82.146026","96.323611","186011.435","450076.827"
"307","2008","1119066","신길4동","26.510426","26.821447","192325.766","445341.301"
"355","2008","1122055","잠원동","138.660226","140.810087","198881.227","445209.663"
"358","2008","1122058","반포2동","37.723577","39.791061","200351.975","445907.067"
"328","2008","1119056","당산2동","103.802227","106.844364","191486.792","448223.039"
"395","2008","1124057","방이1동","66.154883","68.41555","210816.916","445619.643"
"354","2008","1122053","서초3동","434.279556","451.500206","201140.422","446503.396"
"406","2008","1124069","문정2동","71.977152","84.543814","210402.067","442170.777"
"415","2008","1123053","논현2동","359.975947","378.556647","202495","447748.443"
"345","2008","1121072","조원동","101.818272","103.651986","195609.539","439440.063"
"335","2008","1121054","청림동","37.544565","37.542942","196607.344","442381.192"
"381","2008","1123071","개포4동","73.765252","75.200204","204710.452","441911.221"
"436","2008","1125072","암사1동","77.085906","84.919763","212019.622","450168.107"
"420","2008","1124078","잠실7동","25.788235","25.653441","206556.921","445284.388"
