"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","HC_SUM_07","HC_SUM_08","X","Y"
"274","2008","1116073","화곡1동","0","0","185978.11","448301.364"
"194","2008","1115072","신정4동","0","0","202650.172","461752.57"
"211","2008","1113069","남가좌1동","0","0","194007.799","454145.077"
"212","2008","1113070","남가좌2동","0","0","192567.757","452446.02"
"210","2008","1113068","홍은2동","0","0","195398.192","455563.044"
"254","2008","1116055","화곡본동","0","0","186585.394","449237.025"
"256","2008","1116059","화곡4동","0","0","187460.937","448498.948"
"257","2008","1116061","화곡6동","0","0","186848.882","450242.617"
"258","2008","1116063","화곡8동","0","0","186565.064","448258.789"
"259","2008","1116064","가양1동","32110.6","32024","185445.615","452670.991"
"262","2008","1116070","방화1동","5371.7","5420.5","183479.251","452247.062"
"264","2008","1114066","서교동","0","0","191918.028","449745.153"
"218","2008","1113076","연희동","0","0","193977.015","452512.949"
"220","2008","1114061","염리동","0","0","195334.295","450070.523"
"225","2008","1112066","신사2동","0","0","191899.431","455391.762"
"226","2008","1112067","증산동","0","0","191764.849","454873.274"
"273","2008","1116072","방화3동","70802.7","70392.8","183694.055","453727.512"
"285","2008","1118053","독산2동","0","0","191586.495","440367.716"
"295","2008","1122054","서초4동","86468.8","87229.9","202461.729","443293.446"
"201","2008","1119061","양평1동","0","0","191598.74","441103.512"
"202","2008","1112072","불광2동","0","0","190010.774","447358.114"
"203","2008","1112073","응암3동","0","0","193843.669","458298.301"
"204","2008","1112074","역촌동","0","0","192769.324","454495.433"
"206","2008","1113062","홍제1동","0","0","196317.423","452491.346"
"207","2008","1113064","홍제3동","0","0","195137.384","453376.84"
"209","2008","1113066","홍은1동","0","0","195835.051","453837.842"
"236","2008","1115053","목3동","12066.4","12026.7","188197.848","449543.118"
