coord,addr,name
"[37.511542932670096,127.02057637631731]",서울특별시 서초구 잠원동 37-7 ,스타벅스 논현역점
"[37.48065847671533,127.01234141502624]",서울특별시 서초구 서초동 1464-22 호경빌딩 1층,스타벅스 서울아트센터점
"[37.48106443546146,127.01347804236147]",서울특별시 서초구 서초동 1451-95 1층,스타벅스 예술의전당점
"[37.496390186339845,127.01334432374806]",서울특별시 서초구 서초동 1699-3 1층,스타벅스 교대법원점
"[37.501636889732076,127.01149965612758]","서울특별시 서초구 반포동 52-6 1, 2층",스타벅스 서초중앙로점
"[37.48589751528396,127.02147664958923]",서울특별시 서초구 서초동 1439-14 현우빌딩 1층,스타벅스 서초동점
"[37.50258731771525,127.02393931652236]",서울특별시 서초구 서초동 1303-16 강남역 아이파크 1층,스타벅스 강남에비뉴점
"[37.50448978411863,127.00465331915794]",서울특별시 서초구 반포동,스타벅스센트럴시티점
"[37.51671313512788,127.04122114383667]",서울특별시 강남구 논현동 241-7 ,스타벅스 강남구청역점
"[37.50171100480467,127.03683255318195]",서울특별시 강남구 역삼1동 679 GS타워 지하 1층,스타벅스 GS타워점
"[37.529006260596425,126.99179186943222]",서울특별시 용산구 동빙고동 10-8 ,스타벅스 동빙고점
"[37.48798645731957,127.10183603534038]",서울특별시 강남구 수서동 713 수서현대벤처빌 지하 2층,스타벅스 수서점
"[37.49961791583418,127.0622605122476]",서울특별시 강남구 대치2동 988-17 ,스타벅스 대치점
"[37.49359669895922,127.0619852346632]",서울특별시 강남구 대치동 507 윈플러스상가 107호,스타벅스 대치역점
"[37.489883553169335,127.0550998585676]",서울특별시 강남구 도곡동 467 타워팰리스2 지하 1층,스타벅스 신세계도곡점
"[37.49666969509235,127.0552518504986]",서울특별시 강남구 대치동 1024 디마크빌딩 101호,스타벅스 한티역점
"[37.51353375558543,127.05931508768077]",서울특별시 강남구 삼성동 159 코엑스몰 B1 O103,스타벅스 코엑스몰점
"[37.49797286553926,127.06844461793777]",서울특별시 강남구 대치동 994-10 ,스타벅스 학여울역점
"[37.50996558627561,127.06385035306187]",서울특별시 강남구 삼성동 168-26 ,스타벅스 삼성역점
"[37.53502056031562,126.99759458487858]",서울특별시 용산구 한남동 737-61 ,스타벅스 이태원거리점
"[37.48852927887029,127.03250132912306]",서울특별시 강남구 도곡동 946-14 ,스타벅스 뱅뱅사거리점
"[37.51456465355504,127.03079660536184]",서울특별시 강남구 논현동 87 ,스타벅스 학동역점
"[37.4966060558768,127.02961512420457]",서울특별시 강남구 역삼동 826-26 ,스타벅스 강남비젼타워점
"[37.534022587786254,126.9893935308104]",서울특별시 용산구 이태원동 56-13 ,스타벅스 이태원입구점
"[37.503869782683076,127.04860126214963]",서울특별시 강남구 역삼동 708-6 ,스타벅스 선릉역점
"[37.499458767952355,127.03357043779712]",서울특별시 강남구 역삼동 735-3 포스코 P&S타워 1층,스타벅스 역삼포스코점
"[37.5068455193014,127.05562128984853]",서울특별시 강남구 삼성동 144-25 신스타워빌딩 1층,스타벅스 삼성점
"[37.50781188029645,127.062689624058]",서울특별시 강남구 대치동 946-18 ,스타벅스 삼성역사거리점
"[37.49219934397056,127.05736628217252]",서울특별시 강남구 대치동 651 ,스타벅스 도곡역점
"[37.509873870974616,127.05798107455522]",서울특별시 강남구 삼성동 154-10 지상 1층,스타벅스 삼성도심공항점
"[37.507859074058146,127.06523394760107]",서울특별시 강남구 대치동 1001-8 동남유화빌딩1층,스타벅스 삼성교점
"[37.50899269286022,127.04030192309338]","서울특별시 강남구 역삼동 681 금강빌딩 1, 2층",스타벅스 경복아파트점
"[37.50062585601232,127.03525183716276]",서울특별시 강남구 역삼동 646-15 ,스타벅스 역삼역점
"[37.50380088000319,127.05123739049905]",서울특별시 강남구 대치동 889-70 세화빌딩 1층,스타벅스 선릉점
"[37.50032278254668,127.02686404169629]",서울특별시 강남구 역삼동 816-7 ,스타벅스 강남역점
"[37.505774320952,127.05800996935]",서울특별시 강남구 대치동 942-5 삼성빌딩 1층,스타벅스 포스코점
"[37.51492136562723,127.03584835208565]",서울특별시 강남구 논현동 238-5 ,스타벅스 서울세관사거리점
"[37.494119743911405,127.03298333917333]",서울특별시 강남구 역삼동 830-71 ,스타벅스 역삼초교사거리점
"[37.502508197434295,127.04067898769169]",서울특별시 강남구 역삼동 677-25 큰길타워 1층,스타벅스 큰길타워점
"[37.50799779170125,127.03541711610411]",서울특별시 강남구 논현동 235-11 ,스타벅스 차병원사거리점
"[37.51346312750113,127.05273264246983]",서울특별시 강남구 삼성동 51 ,스타벅스 삼성현대힐점
"[37.51618385447034,127.02064015624157]",서울특별시 강남구 논현동 1-3 ,스타벅스 신사역점
"[37.503248794988004,127.02548017480952]",서울특별시 강남구 역삼동 809-10 1-2호 한석타워,스타벅스 강남대로점
"[37.5049178694333,127.04672176727759]",서울특별시 강남구 역삼동 697-45 대흥빌딩 1층,스타벅스 선릉로점
"[37.49220768719014,127.03938589639783]",서울특별시 강남구 역삼동 798-30 ,스타벅스 역삼럭키점
"[37.495898302277645,127.0389315045916]",서울특별시 강남구 역삼동 747-21 ,스타벅스 구역삼사거리점
"[37.499814441871266,127.03519442000852]",서울특별시 강남구 역삼동 736-1 한솔빌딩 2층,스타벅스 캐피탈타워점
"[37.534457205667294,126.90183499533016]",서울특별시 영등포구 당산동6가 304-1 ,스타벅스 당산역점
"[37.53003048692446,126.92109965274477]",서울특별시 영등포구 여의도동 13-19 남중빌딩 1층,스타벅스 여의도의사당점
"[37.52795921485635,126.92023570986306]",서울특별시 영등포구 여의도동 15-15 ,스타벅스 여의도일신점
"[37.53524259184763,126.90005838271875]",서울특별시 영등포구 당산동6가 338-1 1층,스타벅스 당산점
"[37.51954809662621,126.88963259657]",서울특별시 영등포구 문래동3가 77-1 대창타운빌 1층,스타벅스 문래동점
"[37.52954514226711,126.92024678951]",서울특별시 영등포구 여의도동 14-8 VIP빌딩 1층,스타벅스 서여의도점
"[37.527003577341596,126.87481460727531]",서울특별시 양천구 목동 916 ,스타벅스 현대목동점
"[37.53645516091818,126.87857623332049]",서울특별시 양천구 목동 907-4 ,스타벅스 목동점
"[37.547256323959466,126.87455550468272]",서울특별시 강서구 염창동 282-23 대신빌딩 1층,스타벅스 염창역점
"[37.509260002511176,126.88981895021207]",서울특별시 구로구 신도림동 692 ,스타벅스 현대디큐브B2점
"[37.541209080971036,126.94870718827977]",서울특별시 마포구 도화동 176-2 마포아크로타워 118호,스타벅스 마포아크로점
"[37.524985235998884,126.87009340622636]","서울특별시 양천구 목동 961 하이페리온2 상가 205동 102, 103, 201호",스타벅스 목동하이페리온점
"[37.5403767683965,126.94630866599395]",서울특별시 마포구 도화동 50-1 일진빌딩 1층,스타벅스 마포일진빌딩점
"[37.52353537678188,126.87678989490635]",서울특별시 양천구 목동 404-14 ,스타벅스 오목교역점
"[37.542649652278605,126.950610659481]",서울특별시 마포구 도화동 22 ,스타벅스 공덕오거리점
"[37.53640786889476,126.882141125513]",서울특별시 양천구 목동 908-34 부영그린타운3차 116호,스타벅스 목동5단지점
"[37.50945682133065,126.88966899459471]",서울특별시 구로구 신도림동 692 ,스타벅스 현대디큐브2F점
"[37.54265483246346,126.95322455599039]",서울특별시 마포구 신공덕동 69-2 이마트 2층,스타벅스 마포이마트점
"[37.52801757536835,126.87060203229441]",서울특별시 양천구 목동 923 세신비전프라자 1층 107호,스타벅스 목동7단지점
"[37.52916607301115,126.87481606407485]",서울특별시 양천구 목동 917 ,스타벅스 목동파라곤점
"[37.63806766470852,127.0261353047619]",서울특별시 강북구 번동 418-17 ,스타벅스 수유역점
"[37.62619523879718,127.0265168003819]",서울특별시 강북구 미아동 121-19 ,스타벅스 미아역점
"[37.639740702314754,127.02797169502034]",서울특별시 강북구 수유동 174-13 ,스타벅스 강북구청사거리점
"[37.61180463957875,127.03075927793245]",서울특별시 강북구 미아동 35-30 ,스타벅스 미아사거리역점
"[37.64834813160188,127.0348740182416]",서울특별시 도봉구 창동 659-5 ,스타벅스 쌍문역점
"[37.60169431917907,127.04059589984482]",서울특별시 성북구 하월곡동 46-73 1층,스타벅스 월곡역점
"[37.6082893535746,127.0284151337167]",서울특별시 성북구 길음동 20-1 현대백화점미아점 B1,스타벅스 현대미아점
"[37.55748838547581,126.86289116914027]",서울특별시 강서구 가양3동 449-19 가양이마트점 1층,스타벅스 가양이마트점
"[37.5292058850956,126.96487347286248]",서울특별시 용산구 한강로3가 40-999 ,스타벅스 용산역점
"[37.54421520089787,126.97186303573443]",서울특별시 용산구 갈월동 69-5 ,스타벅스 숙대입구역점
"[37.54470656231265,126.96725058987593]",서울특별시 용산구 청파동3가 111-35 ,스타벅스 숙대점
"[37.55821785690506,126.84429569560409]",서울특별시 강서구 등촌동 668-9 1층,스타벅스 등촌점
"[37.55473471832783,126.85115137378021]",서울특별시 강서구 화곡동 1095 ,스타벅스 강서아이파크점
"[37.532322111047,126.84612101466882]",서울특별시 강서구 화곡동 343-1 ,스타벅스 까치산역점
"[37.56010592176768,126.83928642884716]",서울특별시 강서구 등촌동 678-14 ,스타벅스 발산역점
"[37.54030818628445,126.84273910641738]",서울특별시 강서구 화곡동 105-123 ,실바몰
"[37.56100633277192,126.99544685704987]","서울특별시 중구 충무로4가 4-125 대한극장 1, 2층",스타벅스 대한극장점
"[37.560404140277456,126.98299316076344]",서울특별시 중구 회현동2가 88 스테이트타워 남산 지하1층 B107호,스타벅스 남산스테이트점
"[37.561379567482874,126.99377798866088]",서울특별시 중구 필동2가 10 충무빌딩 1층,스타벅스 충무로역점
"[37.5609004327798,126.983076963991]",서울특별시 중구 충무로1가 25-52 ,스타벅스 명동역점
"[37.536519710467346,126.98638398919995]",서울특별시 용산구 용산동2가 8 Garrison대사관클럽건물 8105호,스타벅스 용산미8군점
"[37.54176754378135,126.98787452385143]",서울특별시 용산구 용산동2가 8 ,스타벅스 용산타운하우스점
"[37.53397686314043,126.98931494559389]",서울특별시 용산구 이태원동 56-13 스타벅스빌딩 4층,투어디자인
"[37.583871879493685,127.02958173462753]",서울특별시 성북구 안암동5가 104-30 ,스타벅스 고대점
"[37.58615201829031,127.03074100058244]",서울특별시 성북구 안암동5가 92 ,스타벅스 안암역점
"[37.58912663532435,127.00489736071918]",서울특별시 성북구 성북동1가 35-1 ,스타벅스 한성대입구역점
"[37.59320442399855,127.01842004843017]",서울특별시 성북구 동선동1가 92-1 ,스타벅스 성신여대점
"[37.58866024677694,127.00729270131896]","서울특별시 성북구 동소문동2가 11 외 1필지 중 가호 1, 2층",스타벅스 삼선교점
"[37.58737013310442,127.02656976657671]",서울특별시 성북구 안암동 126-1 고대병원 3층,스타벅스 고대안암병원점
"[37.49439770147291,127.12164001995569]",서울특별시 송파구 가락동 79 ,스타벅스 가락시장역점
"[37.49492590805473,127.1187613930091]",서울특별시 송파구 가락동 97-7 ,스타벅스 가락본동점
"[37.491538346372614,127.11640383221781]",서울특별시 송파구 문정동 150-26 훼미리 샤르망 1층,스타벅스 올림픽훼미리점
"[37.51519899463242,127.06023306792663]",서울특별시 강남구 삼성동 91-31 ,스타벅스 코엑스사거리점
"[37.508750646654406,127.05836844849563]",서울특별시 강남구 삼성동 158-10 ,JHB글로벌
"[37.59100869125027,127.05632525855617]",서울특별시 동대문구 회기동 346-18 ,스타벅스 회기역사거리점
"[37.59292652978496,127.05277940665239]",서울특별시 동대문구 회기동 16-41 ,스타벅스 경희대점
"[37.5134718649523,127.05269859734123]",서울특별시 강남구 삼성동 51,스타벅스 개방화장실
"[37.517414259615265,127.02341817297594]",서울특별시 강남구 논현동 5 2층,스타벅스 도산가로수길점
"[37.50182825364462,127.0390590766327]",서울특별시 강남구 역삼동 678-39 한국고등교육재단빌딩1층,스타벅스역삼대로점
"[37.511575888378516,127.03222653936903]",서울특별시 강남구 논현동 216-5 ,스타벅스 논현힐탑점
"[37.502590124167185,127.04411615324007]",서울특별시 강남구 역삼동 706-1 데이콤빌딩 1층,스타벅스 르네상스사거리점
"[37.5032354268346,127.04368945563317]",서울특별시 강남구 역삼동 701-7 ,스타벅스 기술센터점
"[37.51019022403158,127.04464134914107]",서울특별시 강남구 삼성동 112-2 ,스타벅스 선정릉역점
"[37.50261916587369,127.04436460121968]",서울특별시 강남구 역삼동,스타벅스토마토빌딩점
"[37.65478646175248,127.0600405446156]",서울특별시 노원구 상계동 712 남성빌딩 1층,스타벅스 노원역점
"[37.65473520539278,127.06379240495225]",서울특별시 노원구 상계동 723 ,스타벅스 노원KT점
"[37.648118357891924,127.06224366644473]",서울특별시 노원구 상계동 763-3 ,스타벅스 중계역점
"[37.50463288639566,127.02287214656889]",서울특별시 서초구 반포동 747-5 ,아는꽃집
"[37.516256024192415,127.02065052503379]",서울특별시 강남구 논현동 1-3 렉스타워(스타벅스 건물) B1,엔젤미의원
"[36.10786436859825,128.4185206048062]",경상북도 구미시 황상동 305-49 노블레스타워 1층,스타벅스 구미인동점
"[36.10172766628677,128.38598048901696]",경상북도 구미시 공단동 260-10 ,스타벅스 구미공단점
"[36.10692855205292,128.42065925895395]","경상북도 구미시 황상동 633-16 1, 2층",스타벅스 구미인의점
"[36.128132850558266,128.33276026698908]",경상북도 구미시 원평동 1008-48 ,스타벅스 구미점
"[36.12224463756885,128.3239148550831]",경상북도 구미시 남통동 414-4 ,스타벅스 구미금오산DT점
"[36.11762600331728,128.34159151893724]",경상북도 구미시 송정동 33-11 ,스타벅스 구미시청DT점
"[36.10804431261934,128.41861041521938]",경상북도 구미시 황상동 305-26 스타벅스 건물 1층,더맛삼겹살마스터
"[36.01821222124216,129.34197789066513]",경상북도 포항시 남구 대잠동 1005-1 ,스타벅스 포항시청점
"[36.017609566370304,129.3602718078745]",경상북도 포항시 남구 대도동 135-150 ,스타벅스 포항대도동점
"[36.02535975228288,129.33949189118366]",경상북도 포항시 남구 대잠동 458-5 ,스타벅스 포항대이점
"[36.01275437232144,129.3488848827798]",경상북도 포항시 남구 상도동 582 1층,스타벅스 포항애비뉴점
"[35.991102870645854,129.39879670556522]",경상북도 포항시 남구 인덕동 161-176 이마트 내 1층,스타벅스 포항이마트점
"[35.85327874948273,129.26867344150563]",경상북도 경주시 북군동 57-40 1~3층,스타벅스 경주보문호수DT점
"[35.83883822797179,129.28584323317708]",경상북도 경주시 천군동 1584-33 ,스타벅스 경주보문로DT점
"[36.05499297381632,129.37680813859362]",경상북도 포항시 북구 항구동 17-97 ,스타벅스 포항북부비치점
"[35.84606075044811,129.28215189213952]",경상북도 경주시 신평동 400-1 대명리조트,스타벅스 경주대명리조트점
"[36.08154814950321,129.398154526205]",경상북도 포항시 북구 양덕동 1487 ,스타벅스 포항양덕점
"[36.038699684945094,129.36411871753012]",경상북도 포항시 북구 신흥동 696-1 ,스타벅스 포항중앙점
"[36.01817630288641,129.34196618814082]",경상북도 포항시 남구 대잠동 1005-1 스타벅스빌딩 5층,내눈에김안과의원
"[36.03662262074998,129.36290671031546]",경상북도 포항시 북구 대흥동,스타벅스포항시네마점
"[36.41116969942634,129.37087036737066]",경상북도 영덕군 영덕읍 덕곡리,스타벅스PC방
"[35.83700391031918,128.75303722421378]",경상북도 경산시 대동 168-3 ,스타벅스 영남대점
"[35.83309760713978,128.75791465165238]",경상북도 경산시 조영동 321 영남대학교 중앙도서관 1층,스타벅스 영남대중앙도서관점
"[35.831073206423206,128.75304759592544]",경상북도 경산시 대동 214-1 ,스타벅스 영남대아트센터점
"[35.83766515877155,128.75681798988123]",경상북도 경산시 조영동,스타벅스영남대중앙도서관점
"[35.838959969718836,128.7658405669989]",경상북도 경산시 압량면 신대리,STARBUCKS
"[35.907712308215665,128.81236824636338]",경상북도 경산시 하양읍 금락리 229-13 ,스타벅스 대구가톨릭대점
"[35.83404927488365,129.21513042464494]",경상북도 경주시 황남동 140-2 ,스타벅스 경주대릉원점
"[35.86388512881414,129.21297269215788]",경상북도 경주시 황성동 450-13 ,스타벅스 경주황성점
"[35.842088303329675,129.2124857586802]",경상북도 경주시 노동동 84-2 ,스타벅스 경주중앙점
"[36.566393370274334,128.73112008702475]","경상북도 안동시 삼산동 51-4 1, 2, 3층",스타벅스 안동시청점
"[36.56350354656213,128.70212472362414]",경상북도 안동시 옥동 787-10 ,스타벅스 안동옥동점
"[34.813142707660006,126.46175770825619]",전라남도 무안군 삼향읍 남악리 2128 ,스타벅스 목포남악점
"[34.80741052550262,126.42725421892504]",전라남도 목포시 옥암동 968-2 ,스타벅스 목포옥암점
"[34.79699069328072,126.43494802063005]",전라남도 목포시 상동 1159-10 ,스타벅스 목포평화광장점
"[34.759676566094235,127.6672037433957]",전라남도 여수시 학동 84-5 ,스타벅스 여수여천점
"[34.75285753809672,127.70418189955512]",전라남도 여수시 여서동 213-6 1~2층,스타벅스 여수여서점
"[34.75964958128387,127.66722569843309]",전라남도 여수시 학동 84-5 스타벅스 4층,화이트치과의원
"[34.75978444557366,127.66709407654253]",전라남도 여수시 학동 84-5 2층 스타벅스 2층,박지민스타일에비뉴
"[34.97199955783118,127.5209447509158]",전라남도 순천시 조례동 1731-1 ,스타벅스 순천조례점
